3735510	9024398	That's the new manager.	Đó là người quản lý mới.
3735510	9024399	That's the new manager.	Kia là người quản lý mới.
3735905	5148022	That's an interesting hypothesis.	Đó là một giả thuyết thú vị.
3735940	6275493	I'll take my umbrella in case it rains.	Tớ mang ô nhỡ trời mưa.
3735940	6275491	I'll take my umbrella in case it rains.	Tớ mang ô đề phòng trời mưa.
3735940	6275492	I'll take my umbrella in case it rains.	Tớ mang ô phòng trời mưa
3735989	9837244	We had to wait for more than three hours.	Chúng tôi đã phải đợi hơn ba tiếng.
3736005	9189297	I heard you're pretty good at chess.	Nghe nói là bạn khá giỏi chơi cờ vua.
3736005	9189295	I heard you're pretty good at chess.	Tôi nghe nói là bạn chơi cờ vua khá giỏi.
3736005	9189325	I heard you're pretty good at chess.	Tôi nghe nói là bạn khá giỏi cờ vua.
3736029	11429559	This area's off limits.	Khu vực này là vùng cấm.
3736475	13380099	It was after midnight.	Giờ là sau nửa đêm.
3736610	5758915	It's impossible to fix it.	Không thể nào sửa được.
3737520	13344162	I'm feeling a bit hungry.	Tôi cảm thấy hơi đói.
3737765	11274343	What did you put in the coffee?	Bạn đã bỏ gì vào cà phê vậy?
3737771	13342814	Is that your wife?	Đó là vợ bạn à?
3737804	13897601	Do you like my motorcycle?	Bạn có thích xe máy của tôi không?
3737903	10269469	What brought you here?	Sao bạn lại tới đây.
3738033	13896314	What am I doing?	Tôi đang làm gì?
3738105	9003249	How's everything at work?	Công việc của bạn như thế nào?
3738105	9003250	How's everything at work?	Công việc của mày dư lào?
3738105	9003248	How's everything at work?	Công việc thế nào?
3738244	8854562	Are you in a lot of pain?	Có đau lắm không?
3738244	8981813	Are you in a lot of pain?	Bạn đau lắm không?
3742339	5161365	Enter your username, followed by your password.	Nhập tên người dùng của bạn, tiếp theo đó là mật khẩu.
3746390	8962044	Fifty brave knights were ready for the great battle.	Năm mươi hiệp sĩ dũng cảm đã sẵn sàng cho trận đại chiến.
3759362	5763078	The loaf of bread was adorned with ornate tiny squirrels.	Ổ bánh mì được tô điểm bằng những chú sóc nhỏ xíu được làm rất tỉ mỉ.
3759362	5763077	The loaf of bread was adorned with ornate tiny squirrels.	Ổ bánh mì được trang trí bằng những con sóc nhỏ xíu được làm rất công phu.
3766649	4177958	Do you want tea or coffee?	Bạn muốn uống trà hay cà phê?
3767377	13271034	Thank you for your purchase!	Cảm ơn quý khách đã mua hàng!
3768330	11534426	Is it near here?	Ở gần đây hả?
3773294	11311563	Cows like to eat grass.	Bò thích ăn cỏ.
3774153	8992582	Do you need help with something?	Bạn có cần giúp gì không?
3774755	5759062	Her long hair cascaded down over her shoulders.	Mái tóc dài của cô ấy rủ xuống đôi bờ vai.
3777900	5758811	I want to eat either ice cream or shaved ice.	Tôi muốn ăn kem hoặc đá bào.
3777905	9005919	I want to eat something that isn't sweet.	Tôi muốn ăn thứ gì đó không ngọt.
3792839	1581825	Where is this place?	Đây là nơi nào?
3793302	6275712	My toes are freezing.	Các ngón chân tớ lạnh cóng.
3793302	6275713	My toes are freezing.	Các ngón chân tớ đóng băng.
3795266	5754879	Where is my comb?	Lược của tôi đâu rồi?
3798934	3813197	Does the bus stop here?	Xe buýt có dừng ở đây không vậy ?
3802238	13909339	The train is made up of seven cars.	Chiếc tàu gồm có bảy toa.
3806604	537081	Tigers are bigger and stronger than cats.	Hổ lớn hơn và khỏe hơn mèo.
3812934	13861534	The bird is in the sky.	Con chim ở trên trời.
3812934	3833789	The bird is in the sky.	Chú chim lượn trên bầu trời.
3817582	5147641	My tea is a little too sweet.	Tách trà của tôi hơi ngọt một chút.
3818614	9082305	They both did well.	Cả hai người họ đều đã làm tốt.
3818614	9082306	They both did well.	Hai người đó đều đã làm tốt.
3818735	9726038	What do you think I want?	Bạn nghĩ là tôi muốn cái gì?
3818735	9726036	What do you think I want?	Bạn nghĩ là tôi muốn gì?
3818735	9726029	What do you think I want?	Bạn nghĩ tôi muốn gì?
3818773	5159893	It wasn't worth the wait.	Nó không đáng để chờ đợi.
3818781	5144966	Who wants to play volleyball?	Ai muốn chơi bóng chuyền nào?
3818925	4608356	Thank you for choosing us.	Cảm ơn vì đã chọn chúng tôi.
3819015	9081564	I don't remember where I put my umbrella.	Tôi không nhớ tôi để cái ô của mình ở đâu.
3819015	9081566	I don't remember where I put my umbrella.	Tôi không nhớ tôi để cái dù của mình ở đâu.
3819087	4623062	How many pictures did you take on your trip?	Hôm bữa đi chơi chụp được bao nhiêu tấm hình vậy?
3819096	8981927	This is an equilateral triangle.	Đây là một tam giác đều.
3819096	8981929	This is an equilateral triangle.	Đây là một hình tam giác đều.
3820551	11124403	I'd never trust strangers.	Tôi không bao giờ tin người lạ.
3820551	11124404	I'd never trust strangers.	Người lạ thì tôi không bao giờ tin.
3820551	11124405	I'd never trust strangers.	Tôi không tin người lạ bao giờ.
3820944	10280405	I'll wait for you in front of the school.	Tôi sẽ đợi bạn ở phía trước của trường.
3821050	5164679	I regret not having paid more attention to what the teacher said.	Tôi hối hận vì không chú ý hơn đến những gì mà thày giáo đã nói.
3821050	5164680	I regret not having paid more attention to what the teacher said.	Tôi hối hận vì không chú ý hơn đến những gì mà cô giáo đã nói.
3821381	10274115	I have the same problem.	Tôi có cùng một vấn đề.
3821426	9011175	I don't know if it's possible.	Tôi không biết là nó có khả thi không.
3821426	9011179	I don't know if it's possible.	Tôi không biết là điều đó có khả thi không.
3821427	9011179	I don't know if that's possible.	Tôi không biết là điều đó có khả thi không.
3821427	9011175	I don't know if that's possible.	Tôi không biết là nó có khả thi không.
3821511	9011080	I changed my profile picture.	Tôi đã thay avatar của mình.
3821511	9011075	I changed my profile picture.	Tôi đã thay đổi ảnh avatar của mình.
3821516	9067264	Who taught you the piano?	Ai đã dạy bạn chơi piano vậy?
3821516	9067267	Who taught you the piano?	Ai đã dạy bạn chơi đàn piano thế?
3821634	11534304	I've been having a lot of back pain.	Dạo này hay bị đau lưng dã man.
3821682	5150481	Will you cut it out?	Bạn sẽ cắt giảm chứ?
3821911	11365356	Are you watching me now?	Nãy giờ bạn đang quan sát tôi đấy à?
3821936	13344195	I don't want to eat right now.	Bây giờ tôi chưa muốn ăn.
3821996	11380402	Do you love me or not?	Em có yêu anh hay không?
3822218	13897600	I like to ride motorcycles.	Tôi thích lái xe máy.
3822582	11270496	What made you blame me?	Bạn trách móc tôi vì điều gì?
3822647	12864301	Now it's all clear to me.	Bây giờ nó làm sạch tất cả cho tôi
3823069	5767684	How much money is left?	Còn lại bao nhiêu tiền?
3823143	4786053	Please try again later.	Vui lòng thử lại sau.
3823220	13769924	Do you have a knife?	Bạn có dao không?
3823241	9086730	Has anyone seen my keys?	Có ai thấy chìa khóa của tôi không?
3823241	9086731	Has anyone seen my keys?	Có ai nhìn thấy những cái chìa khóa của tôi không?
3823256	9847398	You've got to be joking!	Mày đùa tao à!
3823320	4786149	Do we need to discuss it?	Chúng ta có cần thảo luận về điều đó không?
3823473	4274422	We already know you did it.	Chúng tôi đã biết bạn làm điều đó.
3823520	9010523	Did you get a good look at the intruder?	Bạn có nhìn rõ kẻ đột nhập không?
3823520	9010524	Did you get a good look at the intruder?	Bạn có nhìn rõ kẻ đột nhập đó không?
3823642	9012132	Is your left leg still hurting?	Chân trái của bạn có còn đau không?
3823745	13426419	Are you doing your homework?	Bạn đang làm bài tập về nhà đúng không?
3823779	4786060	I left my wallet at home.	Tôi đã để ví tiền ở nhà.
3823786	6275245	Luckily, you were at home.	Thật may vì cậu ở nhà.
3824047	4195500	I'm sorry I can't help.	Tôi lấy làm tiếc tôi không thể giúp được.
3824127	11370272	Don't be too hasty.	Đừng quá vội vàng.
3824127	11370281	Don't be too hasty.	Đừng quá hấp tấp.
3824333	9075832	When will you graduate?	Khi nào thì bạn sẽ tốt nghiệp?
3824333	11578587	When will you graduate?	Bao giờ bạn sẽ tốt nghiệp?
3824333	9075831	When will you graduate?	Bạn sẽ tốt nghiệp khi nào?
3824333	11578586	When will you graduate?	Bao giờ bạn tốt nghiệp?
3824698	12132255	Your feet are filthy.	Chân bạn dơ quá.
3824730	9714613	It's probably my fault.	Đó có lẽ là lỗi của tôi.
3824730	9714612	It's probably my fault.	Chắc có lẽ, đó là lỗi của tôi.
3824730	9714611	It's probably my fault.	Có lẽ đó là lỗi của tôi.
3824824	8834608	The food here is too expensive.	Đồ ăn ở đây quá đắt.
3825017	13379380	I felt the earthquake.	Tôi cảm thấy có động đất.
3825167	6275284	Are you afraid of dogs?	Ấy có sợ chó không?
3825364	5145630	Aren't you afraid to die?	Cậu không sợ chết ư?
3825760	8995669	Look after your children.	Hãy chăm sóc con của bạn.
3825782	9722324	This is very cheap.	Cái này vô cùng rẻ.
3825782	9722325	This is very cheap.	Cái này cực kỳ rẻ.
3825782	9722323	This is very cheap.	Cái này rất rẻ.
3826038	4786301	I don't eat bread.	Tôi không ăn bánh mì.
3826316	13896723	Look under the bed.	Nhìn xuống gầm giường đi.
3826504	10703656	I'm requesting political asylum.	Tôi đang yêu cầu tị nạn chính trị.
3826579	6263413	Nobody takes me anywhere.	Không ai đưa mình đi đâu cả.
3826580	8962121	Who'd believe you anyway?	Ai sẽ tin bạn đây?
3826883	11274369	Maybe I can do it again.	Có lẽ tôi có thể làm lại nó một lần nữa.
3826915	9712752	I've changed my mind again.	Tôi đã đổi ý thêm lần nữa.
3826915	9712757	I've changed my mind again.	Tôi đã thay đổi suy nghĩ thêm lần nữa.
3826976	9002414	That's why I was absent.	Đó là lý do mà tôi đã vắng mặt.
3832028	3839513	My family thinks I'm rich.	Gia đình tôi nghĩ rằng tôi giàu có.
3832039	3839511	My assistant will handle that.	Trợ lý của tôi sẽ xử lý việc đó.
3832399	3839509	Our students showed remarkable progress.	Các sinh viên của chúng ta đang tiến bộ rõ rệt.
3834331	13861535	The bird is in heaven.	Con chim ở trên thiên đường.
3834331	13861536	The bird is in heaven.	Con chim ở trên thiên đàng.
3835270	3839508	I bent over to take the pen.	Tôi cúi xuống để nhặt cái bút.
3835727	3839354	Is he a good person?	Anh ấy có phải người tốt không?
3835729	3839353	Is she a good person?	Cô ấy có phải người tốt không?
3835781	3839496	I have three younger brothers.	Tôi có ba em trai.
3836043	3839352	I just want to be normal like everyone else.	Tôi chỉ muốn bình thường như mọi người.
3836049	3839443	They sat in the kitchen.	Họ ngồi trong bếp.
3836053	3839351	This might surprise you.	Cái này có thể sẽ làm cậu ngạc nhiên.
3836055	3839350	They share a love for music.	Họ có chung sở thích về âm nhạc.
3836062	3839349	I liked my cup of tea.	Tôi thích cốc trà của tôi.
3836066	3839553	This is not my cup of tea.	Đây không phải cốc trà của tôi.
3836273	3839552	Which color do you prefer?	Cậu thích màu nào hơn?
3837090	3839345	All of you betrayed me.	Tất cả các cậu phản bội tôi.
3837096	3839343	I don't betray my friends.	Tôi không phản bội bạn bè mình.
3837104	3839342	You broke your promises.	Cậu đã không giữ lời hứa.
3839179	3839340	She likes poetry and music.	Cô ấy thích thơ và nhạc.
3839179	3839542	She likes poetry and music.	Cô ấy thích thi ca và âm nhạc.
3839242	3839339	I hope that I've done the right thing.	Tôi hy vọng mình đã làm điều đúng đắn.
3839272	3839338	I don't want to go to the dentist.	Tôi không muốn đến nha sĩ.
3839273	3839538	Who are you, anyway?	Rốt cuộc cậu là ai vậy?
3839311	3839551	You're coming at the wrong moment.	Cậu đến không đúng lúc rồi.
3839312	3839337	Why are these girls so cruel?	Sao mấy cô gái đó tàn nhẫn vậy?
3839358	3839535	Why are these girls so mean?	Sao mấy cô gái này xấu tính vậy?
3839365	3839549	He died before he could realize his dream.	Anh ấy qua đời trước khi nhìn ra ước mơ của mình.
3839367	3839530	Be careful or she'll stab you in the back.	Hãy cẩn thận nếu không cô ta sẽ đâm sau lưng cậu.
3839368	3839529	Be careful or he'll stab you in the back.	Hãy cẩn thận nếu không anh ta sẽ đâm sau lưng cậu.
3839520	3839521	Today I go to school.	Hôm nay tôi đến trường.
3839520	3839519	Today I go to school.	Hôm nay tôi đi học.
3851596	13379461	This is the world's most costly earthquake.	Đây là trận động đất tốn kém nhất thế giới.
3856899	5758779	That victory became a source of national pride.	Chiến thắng đó trở thành nguồn sức mạnh khơi dậy niềm tự hào dân tộc.
3857540	5147761	Our house started to shake.	Nhà của chúng tôi bắt đầu rung chuyển.
3858685	10713914	Can I at least hug you?	Ít nhất tôi có thể ôm bạn được không?
3868383	5763143	I'd like a little more water.	Tôi muốn thêm một ít nước.
3871246	14029165	Do you want to go somewhere else?	Bạn có muốn đi nơi nào khác nữa không?
3871276	5161400	Do you want to sit in the front?	Bạn có muốn ngồi phía trước không?
3871325	8962248	Do you want to know how I did that?	Bạn có muốn biết tôi đã làm điều đó như thế nào không?
3871325	8962246	Do you want to know how I did that?	Bạn có muốn biết là tôi đã làm điều đó như thế nào không?
3890539	12056244	She has a piano lesson once a week.	Cô ấy học đàn piano mỗi tuần 1 buổi.
3902896	6275549	Write him a note.	Viết lời nhắn cho anh ấy.
3903015	6275560	Have you ever worked with them?	Cậu làm việc với họ bao giờ chưa?
3903182	8978145	I'm not through with her.	Tôi chưa xong với cô ta.
3903182	8978143	I'm not through with her.	Tôi còn chưa xong với cô ta đâu.
3903232	5172038	I just talked with him.	Tôi vừa nói chuyện với anh ấy.
3903232	5172043	I just talked with him.	Tôi vừa nói chuyện với ông ta.
3903232	5172035	I just talked with him.	Tôi vừa nói chuyện với cậu ta.
3903295	12060098	Why are you still with her?	Tại sao anh vẫn ở bên cô ấy?
3903411	5172042	I just spoke with her.	Tôi vừa nói chuyện với bà ta.
3903411	5172039	I just spoke with her.	Tôi vừa nói chuyện với cô ấy.
3903411	5172041	I just spoke with her.	Tôi vừa nói chuyện với cô ta.
3903529	9067208	You can't reason with him.	Bạn không nói lý với anh ta được đâu.
3903529	9067207	You can't reason with him.	Bạn không thể nói lý với anh ta.
3904340	5182898	I'm sure that was them.	Tôi chắc chắn đó là họ.
3904450	9753797	Do you want us to stay?	Bạn có muốn chúng tôi ở lại không?
3904798	5159514	I want you fired.	Tôi muốn cậu bị sa thải.
3905029	9007873	Do you trust them?	Bạn có tin tưởng họ không?
3905029	9007872	Do you trust them?	Bạn có tin họ không?
3905247	11475636	Have you told him already?	Bạn nói với anh ấy rồi á?
3905326	13841655	I never told him that.	Tôi chưa bao giờ nói vậy với anh ta.
3905326	13841654	I never told him that.	Tôi chưa bao giờ nói với anh ta như vậy.
3905409	8999764	I told him what the plan was.	Tôi đã nói cho anh ấy biết kế hoạch là gì.
3905410	8999763	I told her what the plan was.	Tôi đã nói cho cô ấy biết kế hoạch là gì.
3905416	5309127	I told them what I saw.	Tôi kể cho họ cái mà tôi đã nhìn thấy.
3905920	11378819	I'll give that to you.	Tôi sẽ đưa cái đó cho bạn.
3905963	5763116	Why are you talking to them?	Sao bạn lại nói chuyện với bọn họ?
3906119	5763101	I suggest you talk to him.	Tôi gợi ý bạn nên nói chuyện với cô ấy
3906119	5763099	I suggest you talk to him.	Tôi gợi ý bạn nên nói chuyện với anh ấy.
3906228	10293031	We just need to talk to him.	Chúng tôi chỉ cần nói chuyện với anh ấy.
3906305	8796368	I went there to talk to him.	Tôi đã đến đó để nói chuyện với anh ấy.
3906395	5159948	Don't you want to talk to her?	Bạn không muốn nói với cô ấy ư?
3906701	5150291	I'll certainly talk to him.	Tôi chắc chắn sẽ nói chuyện với cậu ta.
3906852	11371347	They won't speak to you.	Họ sẽ không nói chuyện với bạn.
3906894	9015798	What did you say to them?	Bạn nói gì với họ thế?
3906894	9015797	What did you say to them?	Bạn đã nói gì với họ vậy?
3906928	5159988	Are you related to them?	Bạn có liên quan gì đến họ không?
3906983	8987720	I don't want to sit next to her.	Tôi không muốn ngồi cạnh cô ấy.
3907106	9004452	I advise you to listen to me.	Tôi khuyên bạn hãy nghe tôi.
3907303	9753789	I gave it to him yesterday.	Tôi đã đưa nó cho anh ấy hôm qua.
3907303	9753788	I gave it to him yesterday.	Tôi đã đưa nó cho ông ấy hôm qua.
3907539	6233013	This statue belongs to them.	Cái tượng này là của bọn họ.
3907577	5164687	That belonged to her.	Cái đó thuộc về cô ấy.
3907798	5159989	Tell them you're sick.	Nói với họ cậu bị ốm.
3908149	9778081	Tell them I don't want to go.	Hãy bảo họ là tôi không muốn đi.
3908149	9778078	Tell them I don't want to go.	Hãy nói với họ là tôi không muốn đi.
3908149	9778083	Tell them I don't want to go.	Hãy nói với bọn họ là tôi không muốn đi.
3908179	9082096	Tell him everything I told you.	Hãy nói với anh ấy mọi điều mà tôi đã nói với bạn.
3908246	4456401	Did you tell her?	Bạn đã nói với cô ấy chưa?
3908586	9010666	That's why we didn't tell you.	Đó là lý do chúng tôi đã không nói với bạn.
3908668	5148926	Don't tell them where you live.	Đừng nói với họ nơi cậu sống.
3909028	5159922	I'll go and tell him.	Tôi sẽ đi và nói với cậu ta.
3909042	9068762	I'm taking them to the park.	Tôi đang đưa họ đến công viên.
3909092	9028606	Take them out of here.	Hãy mang chúng ra khỏi đây.
3909092	9028605	Take them out of here.	Mang những thứ đó ra khỏi đây đi.
3909092	9028603	Take them out of here.	Hãy đưa họ ra khỏi đây.
3909092	9028604	Take them out of here.	Đưa họ ra khỏi đây đi.
3909130	5767720	We need to take you home.	Chúng tôi sẽ đưa bạn về nhà.
3909241	11475718	I know that wasn't him.	Tui biết đó không phải cậu ta mà.
3909398	10261209	Who's going to stop him?	Ai sẽ ngăn anh ấy lại?
3909713	9001530	I've seen you do it before.	Trước đây tôi đã thấy bạn làm điều đó.
3909968	4274398	Why do you want to see him?	Tại sao bạn muốn gặp anh ta?
3910116	5150673	You've got to see them.	Bạn phải thấy chúng.
3910173	11534273	You can't see them anymore.	Cậu không thể thấy họ nữa.
3910556	13271017	I saw her this morning.	Tôi thấy cô ấy sáng nay.
3910576	8997851	I saw him play tennis.	Tôi đã nhìn thấy anh ấy chơi tennis.
3910592	8834756	I saw her just this morning.	Tôi mới thấy cô ấy vào sáng nay.
3910879	5160058	Would you recognize him?	Bạn có thể nhận ra anh ta không?
3910959	11365333	We were trying to protect you.	Chúng tôi lúc đó đang cố gắng bảo vệ bạn.
3911174	12007217	What do you owe him?	Mày nợ thằng đó cái gì thế?
3911174	12007210	What do you owe him?	Bạn nợ anh ta cái gì?
3911174	12007215	What do you owe him?	Bạn nợ ông ta cái gì đấy?
3911174	12007211	What do you owe him?	Bạn nợ ông ta cái gì?
3911174	12007213	What do you owe him?	Bạn nợ anh ta cái gì thế?
3911343	5150605	I'll keep an eye on her.	Tôi sẽ để mắt đến cô ấy.
3911692	8998842	I took care of them.	Tôi đã giúp đỡ họ.
3911732	5182953	I'm taking good care of them.	Tôi sẽ chăm sóc tốt cho chúng.
3912228	8964479	I want to meet them.	Tôi muốn gặp bạn.
3912330	5147741	We'll meet him later.	Chúng tôi sẽ gặp cậu ta sau.
3912439	4274426	You're making us nervous.	Bạn làm chúng tôi hồi hộp.
3912907	9067261	I didn't like her at first.	Ban đầu tôi không có thích cô ấy.
3912907	9067255	I didn't like her at first.	Lúc đầu tôi không thích cô ấy.
3913128	5145653	We're all like them.	Tất cả chúng tôi đều thích họ.
3913275	5145604	Did you let him drive your car?	Có phải anh đã để cậu ta lái xe?
3913340	5158965	It's best to let me handle it.	Tốt nhất là để tôi xử lý nó.
3913438	5758916	Don't let him scare you.	Đừng để anh ta làm bạn sợ.
3913538	5148693	We'll let them decide.	Chúng ta sẽ để cho họ lựa chọn.
3913954	5159497	You must know them pretty well.	Bạn phải biết rất rõ về chúng.
3913965	6275339	I know her personally.	Tớ biết con người cô ấy thế nào.
3914009	6243602	You knew him, didn't you?	Bạn biết anh ấy phải không?
3914212	5159615	Who tried to kill her?	Ai đã cố giết cô ta?
3914277	12006944	Why would anybody kidnap them?	Sao lại có người bắt cóc người đó?
3914277	12006943	Why would anybody kidnap them?	Sao lại có người bắt cóc họ?
3914417	10362090	I don't want to insult them.	Tôi không muốn xúc phạm họ.
3914441	10290260	I have complete faith in her.	Tôi hoàn toàn tin tưởng vào cô ấy.
3914891	8957170	We helped them weed the garden.	Chúng tôi giúp họ nhổ cỏ trong vườn.
3914891	8957171	We helped them weed the garden.	Chúng tôi giúp họ nhổ cỏ dại trong vườn.
3914920	10703669	Why don't you help him?	Tại sao bạn không giúp anh ấy?
3915051	5159577	We're doing this to help them.	Chúng ta sẽ làm điều này để giúp đỡ họ.
3915051	5159581	We're doing this to help them.	Chúng tôi sẽ làm điều này để giúp đỡ họ.
3915097	5763154	I'd sure like to help him.	Chắc chắn tôi muốn giúp anh ấy.
3915259	5147738	We can't help them anymore.	Chúng tôi không thể giúp họ được nữa.
3915259	5147736	We can't help them anymore.	Chúng ta không thể giúp họ được nữa.
3915659	8884454	I really hate them.	Tôi thực sự ghét chúng.
3915742	5150493	We tried to handcuff them.	Chúng tôi đã cố còng tay họ lại.
3915886	6546603	Give them a minute.	Cho họ một phút.
3915886	6546601	Give them a minute.	Cho họ vài phút.
3916014	10278468	I should give her a chance.	Tôi nên cho cô ấy một cơ hội.
3916050	4274402	I'll give him one more chance.	Tôi sẽ cho anh ấy một cơ hội nữa.
3916123	8961969	Get them out of here.	Đưa họ ra khỏi đây.
3916123	9028606	Get them out of here.	Hãy mang chúng ra khỏi đây.
3916123	9028604	Get them out of here.	Đưa họ ra khỏi đây đi.
3916534	8992594	I gave him a blanket.	Tôi đã tặng anh ấy một cái chăn.
3916534	8992593	I gave him a blanket.	Tôi đã cho anh ấy một cái chăn.
3916741	5172036	Please stay away from her.	Hãy tránh xa cô ấy ra.
3916874	8999124	Have you forgiven her?	Bạn đã tha thứ cho cô ấy chưa?
3916913	5767722	I'll never ever forget you.	Em sẽ không bao giờ quên anh.
3916946	5147339	It worked for them.	Tôi từng làm việc cho họ.
3917086	8834720	We can't wait for him.	Chúng tôi không thể chờ anh ta.
3917086	8834718	We can't wait for him.	Chúng ta không thể chờ anh ta được.
3917118	9012829	I said I'd wait for him.	Tôi đã nói là tôi sẽ đợi anh ấy.
3917182	14029208	I bought these for us.	Tôi đã mua những thứ này có chúng ta.
3917532	11365352	They'll be looking for you.	Họ sẽ tìm kiếm bạn.
3917606	10282131	We didn't do it for them.	Chúng tôi không làm điều đó cho họ.
3917720	5142815	I need to buy a gift for him.	Tôi cần mua một món quà cho anh ấy.
3917934	8956052	Did you buy anything for me?	Bạn có mua gì cho tôi không?
3918210	5148016	We don't know how to find them.	Tôi không biết phải tìm họ bằng cách nào.
3918280	5772343	Were you able to find her?	Bạn đã tìm được cô ấy chưa?
3918456	9067251	We must all go and find her.	Tất cả chúng ta phải đi tìm cô ấy.
3918456	9067253	We must all go and find her.	Tất cả chúng tôi phải đi tìm cô ấy.
3918601	5150105	Are you dating her?	Cậu đang hẹn hò với cô ấy ư?
3918864	6230184	You should've called them.	Cậu nên gọi cho họ
3918870	6259442	I haven't called them back.	Tớ vẫn chưa gọi lại cho họ.
3919148	5161446	We need to buy her a present.	Chúng tôi cần mua cho cô ấy một món quà.
3919148	5161447	We need to buy her a present.	Chúng ta cần mua cho cô ấy một món quà.
3919401	9712806	You believe him, don't you?	Mày tin nó, có phải không?
3919401	9712801	You believe him, don't you?	Bạn tin anh ta, đúng chứ?
3919401	9712804	You believe him, don't you?	Bạn tin ông ấy, có đúng không?
3919651	5145527	Why are you mad at them?	Tại sao cậu tức giận với họ?
3919695	9773959	Everyone looked at him.	Mọi người đều nhìn cậu ta.
3919695	9773958	Everyone looked at him.	Tất cả mọi người đều đã nhìn ông ta.
3919695	9773957	Everyone looked at him.	Mọi người đều nhìn anh ta.
3919918	9028709	I asked her for some advice.	Tôi đã nhờ cô ấy cho tôi xin một chút lời khuyên.
3920131	9095385	Maybe you should ask him.	Có lẽ bạn nên hỏi anh ấy.
3920166	4604742	I'll ask him to help me.	Tôi sẽ nhờ anh ấy giúp.
3920260	11475611	I'd better ask him.	Cứ hỏi anh ấy là tốt nhất.
3920564	5911220	I never worried about him.	Tôi chưa bao giờ phải lo lắng về anh ta.
3920635	11438822	What do you think about him?	Bạn nghĩ gì về anh ấy?
3920686	11475601	Stop talking about me.	Bớt nói chuyện về tôi đi.
3920841	8969877	I learned a lot about them.	Tôi đã học được nhiều điều về chúng.
3920841	8969878	I learned a lot about them.	Tôi đã học được thêm nhiều điều về chúng.
3920893	11438823	What do we know about him?	Chúng ta biết gì về anh ấy?
3920990	4608338	What should we do about them?	Chúng ta nên làm gì với chúng đây?
3922301	11291155	I wouldn't want to disappoint you.	Tôi đã không muốn làm bạn thất vọng.
3939194	3939195	The striped cat is playing with red yarn.	Con mèo lông vằn đang chơi cùng cuộn chỉ đỏ.
3939196	3939197	The children are celebrating the boy's birthday.	Bọn trẻ đang ăn mừng sinh nhật của cậu bé.
3944012	5150866	Smoking is prohibited in this room.	Hút thuốc lá bị cấm ở phòng này.
3944020	14029167	I have been very busy lately.	Dạo gần đây tôi rất là bận rộn.
3945079	13608602	Is your car new?	Xe của bạn có mới không?
3946295	8956051	I will rest for a few days.	Tôi sẽ nghỉ một vài ngày.
3946603	6285772	Try to keep your eyes open.	Cố mở mắt nhé.
3946603	6285773	Try to keep your eyes open.	Cố giữ cho mắt cậu mở ra.
3951870	13270995	The forest was covered with snow.	Khu rừng bị tuyết che phủ.
3958884	12544359	She was the youngest of three children.	Cô ấy là đứa nhỏ tuổi nhất trong số ba đứa trẻ.
3962770	14039307	The school year ended.	Năm học đã kết thúc.
3976764	14029212	I can't believe that I'm really here.	Tôi không tin được là mình thực sự đáng ở đây.
3983869	9126475	Dad told me to keep quiet.	Bố tôi bảo tôi giữ im lặng.
3995000	9004469	He is not coming to the birthday party, because he is ill.	Vì anh ấy bị ốm nên anh ấy sẽ không tới dự bữa tiệc sinh nhật đâu.
3995000	9004468	He is not coming to the birthday party, because he is ill.	Anh ấy sẽ không đến dự bữa tiệc sinh nhật, vì anh ấy bị ốm.
4001757	10713923	Don't try too hard.	Đừng cố quá.
4002437	13594957	Samsung is a big company.	Samsung là một công ty lớn.
4006901	10278637	Who are you to judge me?	Anh là ai mà phán xét tôi?
4008967	5150268	I was also invited.	Tôi cũng đã được mời.
4010301	5758814	He's a very lucky man.	Anh ấy là một người rất may mắn.
4010325	5911238	Are you a religious person?	Bạn có theo đạo gì không?
4011763	11751604	Are you hungry yet?	Bạn đói chưa?
4011947	11369899	It really turned out well.	Nó hóa ra thật sự rất ổn thỏa.
4011993	5148112	We don't have much choice, do we?	Chúng ta không có nhiều sự lựa chọn, phải không?
4012313	5160033	Are you going to go to the party tonight?	Bạn sẽ đến bữa tiệc tối nay chứ?
4012531	11406876	This could take some time.	Việc này có thể mất một thời gian.
4012688	10006741	Perhaps we should consider what would happen if we don't do this.	Có lẽ là chúng ta nên suy nghĩ xem điều gì sẽ xảy ra nếu chúng ta không làm điều này.
4012688	10006742	Perhaps we should consider what would happen if we don't do this.	Có lẽ chúng ta nên suy nghĩ xem điều gì sẽ xảy ra nếu chúng ta không làm chuyện này.
4013222	5759030	What time does the party start?	Buổi tiệc bắt đầu lúc mấy giờ?
4013222	5759033	What time does the party start?	Mấy giờ thì bắt đầu mở tiệc?
4013230	9081625	Come on, let's get started.	Thôi nào, chúng ta hãy bắt đầu thôi.
4013230	9081626	Come on, let's get started.	Nào, ta hãy bắt đầu thôi.
4013382	11429451	Would you please have a seat?	Bạn vui lòng ngồi xuống được không?
4013408	4604819	Aren't you supposed to be at school?	Giờ này sao không ở trường?
4013520	8962203	You live with your parents, right?	Bạn sống với bố mẹ, có đúng không?
4013520	8962202	You live with your parents, right?	Bạn sống với bố mẹ, đúng không?
4013660	12132340	How long were you in prison?	Ngươi đã ở trong tù bao lâu?
4013754	6229785	That wasn't part of the plan.	Việc đó nằm ngoài kế hoạch
4013804	11380419	Are we talking about the same person?	Chúng ta đang nói về cùng một người sao?
